timestamp,account_id,entropy_score,cpu_burst_rate,egress_pivots,revenue_tier,label_ground_truth
2026-02-14 00:21:23.724,acct_9a933804,4.5689,36.38,4,Free,SAFE_COMPUTE
2026-02-14 00:21:48.724,acct_c02c6b39,4.7143,37.04,1,SMB,SAFE_COMPUTE
2026-02-14 00:22:13.724,acct_bc929e45,4.6496,29.85,3,Free,SAFE_COMPUTE
2026-02-14 00:23:15.724,acct_5408d03b,3.6131,34.11,1,Free,SAFE_COMPUTE
2026-02-14 00:23:26.724,acct_ff54c977,4.1332,20.03,1,SMB,SAFE_COMPUTE
2026-02-14 00:23:27.724,acct_f547f4ae,5.2524,16.2,1,Free,SAFE_COMPUTE
2026-02-14 00:23:41.724,acct_2d8b918f,3.7011000000000003,10.59,4,Free,SAFE_COMPUTE
2026-02-14 00:24:04.724,acct_a6a5cd17,5.5397,33.4,1,SMB,SAFE_COMPUTE
2026-02-14 00:24:22.724,acct_236a8cfb,5.7903,42.57,2,Enterprise,SAFE_COMPUTE
2026-02-14 00:24:26.724,acct_171bffcb,5.0138,33.25,4,SMB,SAFE_COMPUTE
2026-02-14 00:24:29.724,acct_c5e23928,4.9642,28.03,1,SMB,SAFE_COMPUTE
2026-02-14 00:25:29.724,acct_615485df,5.2305,25.91,3,SMB,SAFE_COMPUTE
2026-02-14 00:25:33.724,acct_c0537a9c,7.6185,90.76,44,Free,MALWARE_HONESTCUE
2026-02-14 00:25:47.724,acct_ebbf1e2d,4.5176,22.42,4,Enterprise,SAFE_COMPUTE
2026-02-14 00:26:00.724,acct_810425b3,3.9287,41.81,3,SMB,SAFE_COMPUTE
2026-02-14 00:26:15.724,acct_299934fa,5.0585,18.0,3,SMB,SAFE_COMPUTE
2026-02-14 00:26:19.724,acct_5741a030,3.6698,39.25,3,Enterprise,SAFE_COMPUTE
2026-02-14 00:26:44.724,acct_3a88dbc4,4.9026,19.76,3,SMB,SAFE_COMPUTE
2026-02-14 00:26:59.724,acct_2ebce3f4,5.0896,17.3,1,Free,SAFE_COMPUTE
2026-02-14 00:27:01.724,acct_dd8eb681,5.2468,31.04,1,Enterprise,SAFE_COMPUTE
2026-02-14 00:28:21.724,acct_baefd235,7.6374,86.07,26,Free,MALWARE_HONESTCUE
2026-02-14 00:28:35.724,acct_8837f05e,5.8753,15.86,3,Enterprise,SAFE_COMPUTE
2026-02-14 00:28:44.724,acct_dea20b96,5.3753,34.92,1,SMB,SAFE_COMPUTE
2026-02-14 00:28:45.724,acct_5f562ed6,5.7438,25.62,4,SMB,SAFE_COMPUTE
2026-02-14 00:28:46.724,acct_448d0c3a,7.3889,98.32,25,Enterprise,MALWARE_HONESTCUE
2026-02-14 00:29:50.724,acct_d69ed57a,4.6025,11.24,3,Free,SAFE_COMPUTE
2026-02-14 00:29:53.724,acct_2b92bd84,3.8791,29.13,2,Enterprise,SAFE_COMPUTE
2026-02-14 00:30:14.724,acct_b0a5adac,5.2841000000000005,14.5,4,SMB,SAFE_COMPUTE
2026-02-14 00:31:20.724,acct_8c99eb48,3.5987,30.86,3,Enterprise,SAFE_COMPUTE
2026-02-14 00:31:26.724,acct_63528a1c,7.228,93.98,48,Free,MALWARE_HONESTCUE
2026-02-14 00:31:35.724,acct_49fad3b0,7.6034,93.09,25,Enterprise,MALWARE_HONESTCUE
2026-02-14 00:32:01.724,acct_472222f7,4.6153,36.72,1,SMB,SAFE_COMPUTE
2026-02-14 00:32:16.724,acct_bb8c0463,4.0189,10.77,2,SMB,SAFE_COMPUTE
2026-02-14 00:32:20.724,acct_f7db8829,4.0077,44.1,3,Free,SAFE_COMPUTE
2026-02-14 00:32:54.724,acct_4a09c394,3.7732,37.06,1,Free,SAFE_COMPUTE
2026-02-14 00:32:59.724,acct_870adf35,4.1384,24.63,4,Free,SAFE_COMPUTE
2026-02-14 00:33:23.724,acct_bab4e9e5,5.7972,42.5,1,Free,SAFE_COMPUTE
2026-02-14 00:33:26.724,acct_f113e8d6,5.7093,30.86,3,Free,SAFE_COMPUTE
2026-02-14 00:34:56.724,acct_7df59451,4.1338,23.53,1,SMB,SAFE_COMPUTE
2026-02-14 00:35:22.724,acct_e3821e5a,7.4145,91.82,23,Free,MALWARE_HONESTCUE
2026-02-14 00:35:29.724,acct_47b27471,4.7293,35.7,3,Enterprise,SAFE_COMPUTE
2026-02-14 00:36:09.724,acct_e20b9de1,3.6921,17.37,1,Free,SAFE_COMPUTE
2026-02-14 00:36:14.724,acct_0c787538,5.1828,31.33,3,SMB,SAFE_COMPUTE
2026-02-14 00:36:32.724,acct_6969fcae,3.9783,31.45,1,Free,SAFE_COMPUTE
2026-02-14 00:37:02.724,acct_a2e331e0,4.3973,13.87,2,Free,SAFE_COMPUTE
2026-02-14 00:37:06.724,acct_87cf2951,3.6471999999999998,15.02,1,Free,SAFE_COMPUTE
2026-02-14 00:37:06.724,acct_f8ebb483,5.4667,26.36,1,Enterprise,SAFE_COMPUTE
2026-02-14 00:37:11.724,acct_e37994bb,3.8001,31.47,2,Free,SAFE_COMPUTE
2026-02-14 00:37:21.724,acct_0ef7eef1,5.5936,41.13,1,Free,SAFE_COMPUTE
2026-02-14 00:37:30.724,acct_2bb16df3,5.7973,21.75,2,Free,SAFE_COMPUTE
2026-02-14 00:37:32.724,acct_bb21013f,4.6608,32.98,1,Free,SAFE_COMPUTE
2026-02-14 00:37:33.724,acct_f37a74ea,7.3354,96.75,44,SMB,MALWARE_HONESTCUE
2026-02-14 00:38:16.724,acct_f909cc20,4.2958,39.7,1,Free,SAFE_COMPUTE
2026-02-14 00:39:33.724,acct_e9121450,5.9458,34.01,3,Enterprise,SAFE_COMPUTE
2026-02-14 00:39:53.724,acct_f547b125,4.9897,13.32,2,Enterprise,SAFE_COMPUTE
2026-02-14 00:40:23.724,acct_97055910,4.5173,37.26,1,Free,SAFE_COMPUTE
2026-02-14 00:40:43.724,acct_51b41188,4.9988,28.07,3,Free,SAFE_COMPUTE
2026-02-14 00:40:47.724,acct_5101fd6a,5.0446,27.47,4,Enterprise,SAFE_COMPUTE
2026-02-14 00:41:06.724,acct_4e7a8e15,4.0742,11.21,2,SMB,SAFE_COMPUTE
2026-02-14 00:41:47.724,acct_cc321e55,5.1373,38.49,3,Enterprise,SAFE_COMPUTE
2026-02-14 00:41:51.724,acct_394d51c0,3.9132,27.06,1,Free,SAFE_COMPUTE
2026-02-14 00:41:56.724,acct_a26b945e,7.6406,99.85,21,Free,MALWARE_HONESTCUE
2026-02-14 00:42:20.724,acct_11b28d50,5.1753,41.52,2,Enterprise,SAFE_COMPUTE
2026-02-14 00:42:53.724,acct_cab0f786,4.5682,11.14,1,Free,SAFE_COMPUTE
2026-02-14 00:42:56.724,acct_ed7f0cfb,3.6861,25.75,3,Free,SAFE_COMPUTE
2026-02-14 00:42:57.724,acct_4e475658,4.6704,17.46,1,Free,SAFE_COMPUTE
2026-02-14 00:43:02.724,acct_20863511,4.213,37.06,1,Free,SAFE_COMPUTE
2026-02-14 00:43:03.724,acct_1b1f53c7,4.8493,26.12,1,Enterprise,SAFE_COMPUTE
2026-02-14 00:43:19.724,acct_2526ed77,3.6181,31.05,4,Enterprise,SAFE_COMPUTE
2026-02-14 00:43:26.724,acct_17ae8df1,4.5332,32.12,1,Enterprise,SAFE_COMPUTE
2026-02-14 00:43:29.724,acct_b6539bf4,4.9888,11.91,1,Enterprise,SAFE_COMPUTE
2026-02-14 00:43:38.724,acct_e4f7b4af,4.0171,26.69,2,SMB,SAFE_COMPUTE
2026-02-14 00:43:47.724,acct_c5e34e26,3.927,25.66,2,SMB,SAFE_COMPUTE
2026-02-14 00:43:53.724,acct_82da4a98,5.6855,31.1,3,Enterprise,SAFE_COMPUTE
2026-02-14 00:43:55.724,acct_d38076ef,5.4362,16.73,4,Free,SAFE_COMPUTE
2026-02-14 00:43:56.724,acct_64fc33ec,5.514,15.13,4,SMB,SAFE_COMPUTE
2026-02-14 00:44:03.724,acct_cd283b6e,3.7513,29.32,3,Free,SAFE_COMPUTE
2026-02-14 00:44:11.724,acct_483d9eb5,4.8395,35.55,3,Enterprise,SAFE_COMPUTE
2026-02-14 00:44:45.724,acct_942d1260,3.6544,23.12,2,Free,SAFE_COMPUTE
2026-02-14 00:45:33.724,acct_edd69133,7.8425,95.52,43,Free,MALWARE_HONESTCUE
2026-02-14 00:45:47.724,acct_5076d039,4.1214,39.06,4,Enterprise,SAFE_COMPUTE
2026-02-14 00:46:24.724,acct_80fe07d6,5.7182,25.68,2,Enterprise,SAFE_COMPUTE
2026-02-14 00:46:47.724,acct_ad5c4e84,4.1982,44.85,4,SMB,SAFE_COMPUTE
2026-02-14 00:47:08.724,acct_7942aa78,5.2908,15.6,3,Free,SAFE_COMPUTE
2026-02-14 00:47:38.724,acct_82dcf9c4,3.6723,28.28,3,Free,SAFE_COMPUTE
2026-02-14 00:47:56.724,acct_a5ca2c1b,5.5,43.58,2,Enterprise,SAFE_COMPUTE
2026-02-14 00:48:34.724,acct_66ec3376,5.4499,14.53,2,Free,SAFE_COMPUTE
2026-02-14 00:48:34.724,acct_c78e52ad,3.9502,13.57,1,Free,SAFE_COMPUTE
2026-02-14 00:48:43.724,acct_830fda5b,3.6698,26.59,4,Free,SAFE_COMPUTE
2026-02-14 00:48:43.724,acct_c3dd76a2,3.7508,19.79,2,Free,SAFE_COMPUTE
2026-02-14 00:48:58.724,acct_4e603118,3.6537,26.48,3,Free,SAFE_COMPUTE
2026-02-14 00:48:59.724,acct_03c851d8,4.9428,14.21,1,Free,SAFE_COMPUTE
2026-02-14 00:49:14.724,acct_666229ad,5.2949,41.29,2,Free,SAFE_COMPUTE
2026-02-14 00:49:20.724,acct_92117ba3,7.9699,94.12,26,Free,MALWARE_HONESTCUE
2026-02-14 00:49:54.724,acct_242c6f7c,5.6394,34.3,3,Enterprise,SAFE_COMPUTE
2026-02-14 00:50:14.724,acct_df21b9be,4.6555,21.18,2,Enterprise,SAFE_COMPUTE
2026-02-14 00:50:39.724,acct_0c5368b3,3.8258,16.9,4,Enterprise,SAFE_COMPUTE
2026-02-14 00:50:40.724,acct_e3a718b9,7.3265,87.59,48,Free,MALWARE_HONESTCUE
2026-02-14 00:50:57.724,acct_ac059dc2,7.4402,86.17,27,Free,MALWARE_HONESTCUE
2026-02-14 00:50:58.724,acct_d50179d0,3.5678,21.31,2,Free,SAFE_COMPUTE
2026-02-14 00:51:26.724,acct_2d033396,4.6913,17.65,2,SMB,SAFE_COMPUTE
2026-02-14 00:51:36.724,acct_dd2fb8f0,4.4541,39.54,4,Free,SAFE_COMPUTE
2026-02-14 00:51:47.724,acct_3065976c,7.4907,98.96,43,Free,MALWARE_HONESTCUE
2026-02-14 00:52:00.724,acct_5a6e09a3,4.7059,28.64,3,SMB,SAFE_COMPUTE
2026-02-14 00:52:21.724,acct_95eb99aa,5.8641000000000005,33.73,1,SMB,SAFE_COMPUTE
2026-02-14 00:52:37.724,acct_4c0550f7,3.5228,22.77,2,Free,SAFE_COMPUTE
2026-02-14 00:52:40.724,acct_f26afd2f,4.4163,41.95,3,Free,SAFE_COMPUTE
2026-02-14 00:52:48.724,acct_917fbd4f,5.8896,13.58,3,Free,SAFE_COMPUTE
2026-02-14 00:52:57.724,acct_9a47471c,4.7063,26.27,1,Free,SAFE_COMPUTE
2026-02-14 00:53:47.724,acct_b5d8deba,4.8012,29.78,1,Free,SAFE_COMPUTE
2026-02-14 00:54:17.724,acct_9c6983c2,7.4778,99.54,18,Free,MALWARE_HONESTCUE
2026-02-14 00:54:25.724,acct_34a1e1d4,5.6509,39.3,1,Enterprise,SAFE_COMPUTE
2026-02-14 00:54:29.724,acct_c727f946,3.9362,21.48,2,Enterprise,SAFE_COMPUTE
2026-02-14 00:54:41.724,acct_06e18bce,4.6242,25.38,1,Free,SAFE_COMPUTE
2026-02-14 00:55:05.724,acct_9e6d3718,3.544,40.62,3,Enterprise,SAFE_COMPUTE
2026-02-14 00:56:29.724,acct_fe740e3d,4.297,32.65,1,Free,SAFE_COMPUTE
2026-02-14 00:56:35.724,acct_d2c36993,3.568,30.97,3,SMB,SAFE_COMPUTE
2026-02-14 00:56:42.724,acct_fef0eda9,4.8759,18.34,4,Free,SAFE_COMPUTE
2026-02-14 00:56:50.724,acct_b122d026,4.5877,21.76,1,Free,SAFE_COMPUTE
2026-02-14 00:56:53.724,acct_2718f1b6,3.8834,41.75,2,SMB,SAFE_COMPUTE
2026-02-14 00:56:56.724,acct_2721a686,7.3209,97.23,47,Free,MALWARE_HONESTCUE
2026-02-14 00:57:15.724,acct_aabd0146,5.8948,44.02,2,Enterprise,SAFE_COMPUTE
2026-02-14 00:57:35.724,acct_6d2b76ff,4.9622,33.69,2,SMB,SAFE_COMPUTE
2026-02-14 00:57:51.724,acct_18752647,5.3263,34.06,4,Free,SAFE_COMPUTE
2026-02-14 00:57:51.724,acct_6c93c80b,3.5527,39.19,3,SMB,SAFE_COMPUTE
2026-02-14 00:58:46.724,acct_b7d24586,3.9709000000000003,30.49,2,Free,SAFE_COMPUTE
2026-02-14 00:58:53.724,acct_3074d301,4.8483,44.41,2,Free,SAFE_COMPUTE
2026-02-14 00:58:57.724,acct_54c2a3eb,4.5974,29.13,2,Free,SAFE_COMPUTE
2026-02-14 00:59:18.724,acct_e845595c,5.6581,17.48,2,Enterprise,SAFE_COMPUTE
2026-02-14 00:59:42.724,acct_d4d2151e,5.7952,23.22,1,Free,SAFE_COMPUTE
2026-02-14 01:00:00.724,acct_7b3f58a8,7.7169,91.07,35,Free,MALWARE_HONESTCUE
2026-02-14 01:01:02.724,acct_2daf63ba,5.2361,42.28,1,Free,SAFE_COMPUTE
2026-02-14 01:01:04.724,acct_98693304,4.886,17.43,1,Free,SAFE_COMPUTE
2026-02-14 01:01:13.724,acct_23f003b1,5.7508,15.97,2,SMB,SAFE_COMPUTE
2026-02-14 01:01:20.724,acct_59c7eba9,3.6605,38.91,3,SMB,SAFE_COMPUTE
2026-02-14 01:01:25.724,acct_f0a80c20,5.2651,37.66,4,SMB,SAFE_COMPUTE
2026-02-14 01:01:41.724,acct_b9301656,3.6567,34.29,1,Free,SAFE_COMPUTE
2026-02-14 01:01:45.724,acct_e0e7c297,4.4878,40.63,2,SMB,SAFE_COMPUTE
2026-02-14 01:01:54.724,acct_a4d63a1d,4.7489,15.6,4,Free,SAFE_COMPUTE
2026-02-14 01:02:21.724,acct_1f8a31fc,4.6518,39.81,3,Enterprise,SAFE_COMPUTE
2026-02-14 01:02:54.724,acct_3f5b5ed7,4.285,41.21,2,Enterprise,SAFE_COMPUTE
2026-02-14 01:03:10.724,acct_21977b7f,4.6836,13.43,4,Enterprise,SAFE_COMPUTE
2026-02-14 01:03:18.724,acct_7dc85273,5.8834,37.59,2,SMB,SAFE_COMPUTE
2026-02-14 01:03:46.724,acct_a1eb9f91,4.9605,30.15,3,Free,SAFE_COMPUTE
2026-02-14 01:03:53.724,acct_0e73b084,5.7497,44.3,4,SMB,SAFE_COMPUTE
2026-02-14 01:04:16.724,acct_52b413dd,4.8554,38.95,4,SMB,SAFE_COMPUTE
2026-02-14 01:04:23.724,acct_cc80304f,5.8989,37.76,4,SMB,SAFE_COMPUTE
2026-02-14 01:04:29.724,acct_cc3ce801,4.0575,24.68,1,SMB,SAFE_COMPUTE
2026-02-14 01:04:59.724,acct_455a3755,7.9696,98.3,46,Free,MALWARE_HONESTCUE
2026-02-14 01:05:02.724,acct_e2f7fd22,4.1399,28.58,2,Free,SAFE_COMPUTE
2026-02-14 01:05:39.724,acct_3ae77bad,5.8087,30.8,4,Free,SAFE_COMPUTE
2026-02-14 01:05:41.724,acct_8b9da391,7.8614,89.46,43,Free,MALWARE_HONESTCUE
2026-02-14 01:06:13.724,acct_7fd6d70d,4.4361,36.56,4,Free,SAFE_COMPUTE
2026-02-14 01:06:14.724,acct_c2f6100c,5.484,12.44,1,Free,SAFE_COMPUTE
2026-02-14 01:06:22.724,acct_ab415927,5.8336,30.55,4,Free,SAFE_COMPUTE
2026-02-14 01:06:25.724,acct_a37c095e,4.1773,26.98,2,Enterprise,SAFE_COMPUTE
2026-02-14 01:06:47.724,acct_a91eee42,4.9089,12.65,2,Enterprise,SAFE_COMPUTE
2026-02-14 01:07:26.724,acct_8ae4532f,4.846,22.9,4,SMB,SAFE_COMPUTE
2026-02-14 01:07:32.724,acct_8cfd7c8d,4.8697,10.92,2,Free,SAFE_COMPUTE
2026-02-14 01:07:39.724,acct_d2b3202d,4.1731,25.27,3,SMB,SAFE_COMPUTE
2026-02-14 01:07:58.724,acct_0ac7e4a6,4.7906,42.12,3,SMB,SAFE_COMPUTE
2026-02-14 01:08:02.724,acct_29e7e1e1,4.1382,42.71,3,Free,SAFE_COMPUTE
2026-02-14 01:08:27.724,acct_3904d681,5.5253,18.06,2,Free,SAFE_COMPUTE
2026-02-14 01:08:32.724,acct_a4c7bf7c,3.8735,25.2,4,SMB,SAFE_COMPUTE
2026-02-14 01:08:53.724,acct_8da716b9,5.3668,37.14,4,Free,SAFE_COMPUTE
2026-02-14 01:09:41.724,acct_38e274ce,5.9652,28.99,3,SMB,SAFE_COMPUTE
2026-02-14 01:09:45.724,acct_057a5963,5.3934,17.68,4,Free,SAFE_COMPUTE
2026-02-14 01:10:50.724,acct_7c275bfd,3.6763,16.03,1,Free,SAFE_COMPUTE
2026-02-14 01:10:52.724,acct_63b4ec5c,4.3768,29.13,1,Free,SAFE_COMPUTE
2026-02-14 01:10:54.724,acct_59b58911,5.7502,12.46,2,Free,SAFE_COMPUTE
2026-02-14 01:11:03.724,acct_ee2bf9b1,4.9075,11.4,4,Free,SAFE_COMPUTE
2026-02-14 01:11:15.724,acct_b473e45c,3.9096,29.79,2,Free,SAFE_COMPUTE
2026-02-14 01:11:26.724,acct_25b50431,3.7272,41.35,4,Free,SAFE_COMPUTE
2026-02-14 01:11:33.724,acct_38b5b65f,4.2685,37.99,3,Free,SAFE_COMPUTE
2026-02-14 01:11:58.724,acct_10d1461f,5.6558,14.79,2,Free,SAFE_COMPUTE
2026-02-14 01:12:44.724,acct_44e7012b,4.203,10.35,2,Free,SAFE_COMPUTE
2026-02-14 01:13:28.724,acct_ca82e2ed,4.6447,11.72,1,Free,SAFE_COMPUTE
2026-02-14 01:13:43.724,acct_96df8add,4.564,43.34,2,SMB,SAFE_COMPUTE
2026-02-14 01:14:31.724,acct_a3cf2bcd,4.4289,20.28,2,Free,SAFE_COMPUTE
2026-02-14 01:14:38.724,acct_ad8a4f7d,7.3235,88.11,21,Free,MALWARE_HONESTCUE
2026-02-14 01:15:00.724,acct_c9480e4e,4.441,18.64,4,Free,SAFE_COMPUTE
2026-02-14 01:15:12.724,acct_fb3e6946,5.3143,19.6,3,Free,SAFE_COMPUTE
2026-02-14 01:15:17.724,acct_e6f9b15f,5.2787,26.25,2,Free,SAFE_COMPUTE
2026-02-14 01:16:02.724,acct_4ffa8692,3.8823,36.29,3,Free,SAFE_COMPUTE
2026-02-14 01:16:20.724,acct_0d0da909,5.04,39.33,4,Enterprise,SAFE_COMPUTE
2026-02-14 01:16:41.724,acct_d3d2435d,3.7885,27.85,1,SMB,SAFE_COMPUTE
2026-02-14 01:17:20.724,acct_b14fbbcd,4.248,17.84,1,SMB,SAFE_COMPUTE
2026-02-14 01:17:41.724,acct_1cfca64d,5.2219,44.48,2,SMB,SAFE_COMPUTE
2026-02-14 01:18:11.724,acct_af0683b0,7.9568,86.7,42,Free,MALWARE_HONESTCUE
2026-02-14 01:18:42.724,acct_f2d36b95,5.595,44.97,2,Enterprise,SAFE_COMPUTE
2026-02-14 01:19:06.724,acct_f92ba58a,5.6514,41.56,3,Free,SAFE_COMPUTE
2026-02-14 01:19:17.724,acct_e796bde7,5.2893,29.78,2,SMB,SAFE_COMPUTE
2026-02-14 01:19:29.724,acct_a15bf351,5.7264,20.86,1,Free,SAFE_COMPUTE
2026-02-14 01:19:36.724,acct_201fd63c,4.6798,33.24,2,Free,SAFE_COMPUTE
2026-02-14 01:19:40.724,acct_f9dd05d6,4.6548,41.35,3,Enterprise,SAFE_COMPUTE
2026-02-14 01:19:45.724,acct_c1fb8df3,4.7613,35.65,1,Free,SAFE_COMPUTE
2026-02-14 01:19:54.724,acct_d13f6737,5.1126,27.33,2,Free,SAFE_COMPUTE
2026-02-14 01:20:09.724,acct_ce2e695a,4.608,32.24,4,Free,SAFE_COMPUTE
2026-02-14 01:20:18.724,acct_d52c47cb,5.0222,24.46,1,Enterprise,SAFE_COMPUTE
2026-02-14 01:20:25.724,acct_16d8b101,4.4737,25.28,2,Enterprise,SAFE_COMPUTE
2026-02-14 01:20:34.724,acct_310bed37,5.4819,22.18,2,Free,SAFE_COMPUTE
2026-02-14 01:20:44.724,acct_f838dd02,5.9809,41.11,3,Free,SAFE_COMPUTE
2026-02-14 01:21:21.724,acct_a58366ef,5.4199,31.78,3,Enterprise,SAFE_COMPUTE
2026-02-14 01:21:24.724,acct_12b9b615,3.9008000000000003,35.13,4,Free,SAFE_COMPUTE
2026-02-14 01:21:24.724,acct_75987f52,5.9638,32.52,2,SMB,SAFE_COMPUTE
2026-02-14 01:21:40.724,acct_4269684e,5.9376,22.26,1,SMB,SAFE_COMPUTE
2026-02-14 01:21:45.724,acct_06219f48,4.223,42.08,2,SMB,SAFE_COMPUTE
2026-02-14 01:21:45.724,acct_ba56620a,5.2534,36.61,3,SMB,SAFE_COMPUTE
2026-02-14 01:21:53.724,acct_aaa1073e,3.8369,16.83,4,Free,SAFE_COMPUTE
2026-02-14 01:22:07.724,acct_c9e5ae04,4.3477,35.51,1,Free,SAFE_COMPUTE
2026-02-14 01:22:10.724,acct_7624b88b,3.5365,29.35,1,Free,SAFE_COMPUTE
2026-02-14 01:22:49.724,acct_96f44d0e,4.5459,41.37,4,Enterprise,SAFE_COMPUTE
2026-02-14 01:22:52.724,acct_d48f8377,4.3288,19.15,3,SMB,SAFE_COMPUTE
2026-02-14 01:23:02.724,acct_bbc6d7a3,5.3062000000000005,11.42,4,Free,SAFE_COMPUTE
2026-02-14 01:23:11.724,acct_44b586f9,5.3568,18.93,2,SMB,SAFE_COMPUTE
2026-02-14 01:23:18.724,acct_be723573,4.122,26.19,1,Free,SAFE_COMPUTE
2026-02-14 01:23:32.724,acct_b81a07b8,5.7261,12.8,2,Free,SAFE_COMPUTE
2026-02-14 01:23:36.724,acct_07e6ae74,5.4547,33.7,2,SMB,SAFE_COMPUTE
2026-02-14 01:24:16.724,acct_ed884e06,4.103,41.45,1,Enterprise,SAFE_COMPUTE
2026-02-14 01:24:28.724,acct_b7da0e30,4.7826,15.32,4,Free,SAFE_COMPUTE
2026-02-14 01:24:30.724,acct_dc2bd05d,4.9797,36.36,3,SMB,SAFE_COMPUTE
2026-02-14 01:24:53.724,acct_60c2dc52,5.6251,28.84,3,SMB,SAFE_COMPUTE
2026-02-14 01:25:14.724,acct_90937ebe,5.6396,25.32,4,Free,SAFE_COMPUTE
2026-02-14 01:26:40.724,acct_4114034c,5.8753,27.93,4,SMB,SAFE_COMPUTE
2026-02-14 01:26:49.724,acct_6e3bdb52,7.9771,92.29,47,Free,MALWARE_HONESTCUE
2026-02-14 01:26:57.724,acct_4c759b3d,4.5758,21.94,2,SMB,SAFE_COMPUTE
2026-02-14 01:27:00.724,acct_ca491e5b,4.1082,11.8,3,SMB,SAFE_COMPUTE
2026-02-14 01:27:20.724,acct_b6cd3d89,4.6265,33.53,1,SMB,SAFE_COMPUTE
2026-02-14 01:27:26.724,acct_584fa71c,5.4915,15.63,2,SMB,SAFE_COMPUTE
2026-02-14 01:27:27.724,acct_e5ccbf20,3.9129,13.0,4,Free,SAFE_COMPUTE
2026-02-14 01:27:37.724,acct_a6b6b89f,4.8561,26.14,3,Free,SAFE_COMPUTE
2026-02-14 01:27:38.724,acct_36384d18,4.2024,34.54,2,Free,SAFE_COMPUTE
2026-02-14 01:27:48.724,acct_19863da9,4.6929,25.18,1,SMB,SAFE_COMPUTE
2026-02-14 01:28:16.724,acct_430a9745,5.453,14.17,3,Free,SAFE_COMPUTE
2026-02-14 01:28:17.724,acct_10f60973,5.9483,31.31,1,SMB,SAFE_COMPUTE
2026-02-14 01:29:24.724,acct_94e856e9,4.9648,33.56,2,Free,SAFE_COMPUTE
2026-02-14 01:29:47.724,acct_8425e944,5.1458,44.16,4,SMB,SAFE_COMPUTE
2026-02-14 01:29:51.724,acct_02de343d,3.7960000000000003,37.03,1,SMB,SAFE_COMPUTE
2026-02-14 01:30:07.724,acct_c6789304,4.7788,10.75,2,Free,SAFE_COMPUTE
2026-02-14 01:30:21.724,acct_36346849,4.6627,28.37,2,Free,SAFE_COMPUTE
2026-02-14 01:31:57.724,acct_dfbe2f9d,5.8318,18.58,2,Free,SAFE_COMPUTE
2026-02-14 01:32:02.724,acct_d9e36210,4.9235,20.77,3,Free,SAFE_COMPUTE
2026-02-14 01:32:06.724,acct_d523d6d0,4.9393,21.61,4,Free,SAFE_COMPUTE
2026-02-14 01:32:06.724,acct_225542bb,4.4046,12.74,4,SMB,SAFE_COMPUTE
2026-02-14 01:32:21.724,acct_844894a3,5.5612,23.83,2,Enterprise,SAFE_COMPUTE
2026-02-14 01:32:45.724,acct_aa15c123,5.1833,11.51,3,SMB,SAFE_COMPUTE
2026-02-14 01:33:30.724,acct_6a0ba1f2,4.6743,26.34,4,Enterprise,SAFE_COMPUTE
2026-02-14 01:33:55.724,acct_8115490b,3.9151,39.03,1,Enterprise,SAFE_COMPUTE
2026-02-14 01:33:56.724,acct_b940d43c,5.072,33.74,2,Enterprise,SAFE_COMPUTE
2026-02-14 01:34:19.724,acct_4ec39a02,5.8526,41.34,3,Enterprise,SAFE_COMPUTE
2026-02-14 01:34:45.724,acct_437d65cc,7.6944,97.14,30,Free,MALWARE_HONESTCUE
2026-02-14 01:34:49.724,acct_04e9d249,5.7596,21.29,2,Free,SAFE_COMPUTE
2026-02-14 01:35:27.724,acct_008d21b8,4.2083,19.72,3,Free,SAFE_COMPUTE
2026-02-14 01:35:28.724,acct_3df14bb3,5.0869,38.26,3,Free,SAFE_COMPUTE
2026-02-14 01:35:37.724,acct_77fac62d,5.9479,33.04,3,SMB,SAFE_COMPUTE
2026-02-14 01:35:38.724,acct_a5e30e8e,5.2097,22.55,2,SMB,SAFE_COMPUTE
2026-02-14 01:35:38.724,acct_c2bbd6bf,4.6149000000000004,21.21,4,Enterprise,SAFE_COMPUTE
2026-02-14 01:35:41.724,acct_55a2c18e,5.301,24.17,4,Free,SAFE_COMPUTE
2026-02-14 01:35:49.724,acct_b2a7ae24,5.7949,23.15,4,Free,SAFE_COMPUTE
2026-02-14 01:36:19.724,acct_9032888a,5.7148,37.24,3,Free,SAFE_COMPUTE
2026-02-14 01:36:26.724,acct_2fc650f8,5.3241,21.66,1,Free,SAFE_COMPUTE
2026-02-14 01:36:41.724,acct_d9f93de3,4.7133,26.43,4,SMB,SAFE_COMPUTE
2026-02-14 01:36:52.724,acct_1f5a2005,5.7306,16.96,4,Free,SAFE_COMPUTE
2026-02-14 01:36:52.724,acct_2fd2cad1,3.9998,33.46,1,Enterprise,SAFE_COMPUTE
2026-02-14 01:37:11.724,acct_9a27c281,4.7756,37.69,1,Free,SAFE_COMPUTE
2026-02-14 01:37:28.724,acct_524250ac,3.5246,23.6,3,Enterprise,SAFE_COMPUTE
2026-02-14 01:38:01.724,acct_28a2d883,3.6775,23.6,2,Enterprise,SAFE_COMPUTE
2026-02-14 01:38:10.724,acct_db3a0c76,4.5876,31.68,2,Enterprise,SAFE_COMPUTE
2026-02-14 01:38:14.724,acct_2ae7ae70,5.5543,14.71,3,Enterprise,SAFE_COMPUTE
2026-02-14 01:38:18.724,acct_2c6e1db1,5.601,16.4,2,Enterprise,SAFE_COMPUTE
